insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('72-2643518', 'Carmen', 'Kinsman', '43', '903 701 1625', '7575305918');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('26-8275717', 'Xihuachi', 'Springs', '700', '807 208 8958', '6611324355');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('41-8808680', 'La Caleta Culebras', 'Stephen', '5', '541 129 0002', '1378043448');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('25-5846644', 'Yevlakh', 'Mosinee', '87', '883 403 8926', '6704661910');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('17-0573092', 'Atar', 'Summerview', '65075', '254 613 5676', '4369695803');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('20-9964819', 'Lanigan', 'Tennyson', '886', '179 778 9846', '3577475669');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('50-0073770', 'Keroka', 'Trailsway', '853', '658 539 4542', '1381827234');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('63-3511007', 'Orange', 'Susan', '8', '383 188 8255', '8719039336');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('87-1048369', 'Chixi', 'Doe Crossing', '4', '914 605 9601', '8012167250');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('30-1454055', 'Wanghu', 'Northport', '74', '303 473 5107', '7572234994');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('47-1188569', 'Puncaktugu', 'David', '465', '913 611 2917', '3631457523');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('78-9141629', 'Kohila', 'Pepper Wood', '2', '718 971 9079', '7379446009');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('10-9751451', 'Hancheng', 'Rowland', '7', '671 982 2752', '9341140703');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('72-3202624', 'Muurame', 'Mosinee', '7162', '239 188 2223', '8307234488');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('11-5910888', 'Senador Canedo', 'Reindahl', '7', '156 127 6867', '8322245836');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('87-4776159', 'Korczew', 'Ohio', '20', '402 232 6421', '4201006178');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('61-6897095', 'Malhão', 'Darwin', '7984', '782 432 3057', '8503384852');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('96-7113002', 'María la Baja', 'Jana', '10361', '664 662 9941', '3376429162');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('57-6688671', 'Oele', 'Prairieview', '23', '223 300 7627', '9062506144');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('14-4067385', 'Dobra', 'Northview', '090', '866 304 4920', '5068516447');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('06-6007222', 'Cali', 'American Ash', '60798', '105 719 8013', '6052072556');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('28-6297650', 'Cové', 'Cardinal', '28361', '613 965 1146', '1092042624');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('63-3125064', 'Alae', 'Butterfield', '763', '786 852 8324', '1787832233');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('20-1210442', 'Cibetung Dua', 'Bowman', '0', '198 980 2360', '4608024842');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('93-0420317', 'Kirovgrad', 'Glacier Hill', '2', '448 971 5734', '5908831724');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('04-6043922', 'Barra do Bugres', 'Service', '581', '593 732 9708', '3574279669');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('02-7983297', 'Ning’an', 'Delaware', '06', '285 693 2672', '1946525252');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('80-7035556', 'Béja', 'Commercial', '248', '407 872 2016', '7946419428');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('63-9373198', 'Gungguh', 'Dwight', '0', '845 280 5804', '4037588740');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('67-9048965', 'Tongole', 'Golf Course', '12', '176 504 6851', '1718950081');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('70-2556916', 'Kuching', 'Boyd', '885', '200 749 8883', '2201436416');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('23-4198299', 'Rączna', 'Vahlen', '3875', '622 824 2264', '2108643363');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('79-8075734', 'Kasese', 'Packers', '5', '162 396 8347', '7287842989');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('28-9942553', 'Haimen', 'Northport', '293', '454 306 2570', '2678933632');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('78-6545051', 'Yisuhe', 'Montana', '0656', '609 958 7807', '1593930131');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('33-5571590', 'Limoges', 'Blue Bill Park', '5', '698 620 9221', '7708083305');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('45-4450617', 'Sudogda', 'Maple', '547', '387 345 4933', '7642561195');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('55-5589878', 'Formosa', 'Caliangt', '6', '382 568 9725', '8282068780');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('85-2301618', 'Nanmen', 'Elmside', '022', '849 871 4140', '5386308101');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('98-9003678', 'Nagrog Wetan', 'Swallow', '303', '914 249 2664', '3882693486');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('10-3478275', 'Jisegumen', 'Dakota', '185', '149 745 6304', '6531071787');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('95-6377552', 'Kagay', 'American Ash', '2727', '620 291 7559', '8819783236');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('30-1792216', 'Raksajaya', 'Elgar', '333', '140 811 9648', '3865494884');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('72-2592871', 'Smyków', 'Farmco', '6', '422 820 5122', '8994754159');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('39-8294463', 'Stenungsund', 'Coolidge', '236', '902 455 9044', '8289903580');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('40-7006833', 'Dauriya', 'Oak Valley', '8390', '121 395 6436', '8048955801');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('10-1715846', 'Aíyira', 'Vidon', '3', '430 648 8778', '4659203439');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('21-5027641', 'Bangan-Oda', 'Colorado', '698', '986 158 3548', '3155696979');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('06-6637849', 'Tây Hồ', 'Stang', '26105', '800 562 8421', '6673868643');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('64-5830634', 'Kihancha', 'Ruskin', '76900', '779 742 6925', '8553219529');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('79-6248844', 'Rio Preto da Eva', 'Mccormick', '81', '422 424 6208', '7721401369');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('80-9482713', 'Pader Palwo', 'Moland', '157', '937 988 0193', '9112594521');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('51-6797222', 'Las Carreras', 'Tennyson', '2543', '719 542 1820', '8536651897');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('35-1135107', 'Communal', 'Golf Course', '9252', '973 817 0334', '8864125007');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('80-8798778', 'Terny', 'Luster', '2194', '340 288 3796', '3625271828');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('42-4340260', 'Zibo', 'Bellgrove', '7651', '389 631 3383', '9007999574');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('34-5748011', 'Blarney', 'Dapin', '09', '411 105 9524', '6607649555');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('63-6541866', 'Huishi', 'Westerfield', '63114', '549 869 0840', '8055768212');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('04-2189448', 'Young America', 'Towne', '7', '952 325 6945', '6616546004');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('72-5266045', 'Xialaxiu', 'Village', '58938', '183 437 1873', '1408504147');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('06-6434194', 'Beloostrov', 'Waxwing', '54', '872 381 3455', '3768932091');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('11-1434414', 'Aragarças', 'Sachs', '1916', '845 439 8428', '9468162532');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('76-5476320', 'Nyanga', 'Farwell', '096', '622 943 6179', '9519596699');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('74-5709201', 'Béziers', 'Brown', '91176', '738 557 0691', '6531275418');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('50-6277964', 'Megalópoli', 'Stone Corner', '1', '409 771 3319', '2437576292');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('92-2523092', 'Mukō', 'Sauthoff', '27300', '175 315 7879', '6476166069');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('43-6377668', 'Sunja', 'Laurel', '161', '842 946 6833', '1732262114');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('02-1300918', 'Grajaú', 'Merrick', '8339', '936 815 4856', '2246492021');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('80-0578518', 'Rislane', 'Prentice', '200', '274 586 1197', '8845442265');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('73-2936454', 'Minian', 'Forest Run', '2', '826 188 0509', '1524410358');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('28-7156047', 'Chojata', 'Merry', '419', '488 945 7358', '7186062231');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('07-2436238', 'Panghadangan', 'Lakeland', '2373', '451 189 8112', '6433978835');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('98-7885406', 'Nanton', 'Northridge', '2064', '868 948 2070', '7701021202');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('54-7916858', 'Huaqiao', 'Moulton', '82939', '784 470 7928', '8505490203');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('14-0008529', 'Ijuí', 'Crest Line', '0', '645 317 4833', '8748587373');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('78-3670139', 'Jiaocheng', 'Prentice', '21534', '410 242 3317', '6605822945');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('66-2303511', 'Laoag', 'Kingsford', '48183', '193 777 3218', '7042753335');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('35-4894022', 'Balky', 'Moose', '268', '701 288 4053', '8342128925');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('05-7435457', 'Pindi Gheb', 'Harper', '26585', '621 286 2307', '8098681546');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('80-3044548', 'Zhonghekou', 'Goodland', '747', '856 351 3679', '9922245625');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('16-8927818', 'Bayuwan', 'Cottonwood', '7581', '184 833 1082', '3092529701');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('65-6426325', 'Xiaolong', 'Hansons', '41', '717 787 1595', '9278207870');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('85-9010934', 'Tulusmulyo', 'Crest Line', '92359', '741 985 3949', '4443483488');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('43-6639999', 'Gesikan', 'Golden Leaf', '51', '463 139 4577', '9916155991');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('43-0218019', 'Pāvilosta', 'Bartillon', '491', '437 740 0874', '1129671070');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('29-0307906', 'Pujocucho', 'Continental', '899', '399 694 9304', '2787271606');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('15-1617011', 'Lalupon', 'Continental', '3', '428 645 2501', '6471039250');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('40-7674102', 'Ağdaş', 'Cardinal', '30', '456 448 0067', '6385687681');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('63-4983802', 'Paço', 'Blue Bill Park', '7', '684 965 7147', '3596386999');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('53-8379026', 'Shaliangzi', 'Anhalt', '01840', '425 439 5708', '8934795925');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('78-9955910', 'Krasyliv', 'South', '3', '590 969 4102', '3222768305');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('95-3471399', 'Sungaikupang', 'Waubesa', '044', '171 599 5879', '8527621338');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('06-7860531', 'Jiangcheng', 'Rowland', '95320', '567 442 4878', '6402051331');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('30-6281665', 'Mirošov', 'Saint Paul', '12', '914 107 7238', '5393765532');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('51-3742041', 'Inhumas', 'Sutherland', '38233', '868 484 4785', '1285584135');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('45-0759190', 'Straszyn', 'Dryden', '71648', '464 481 4908', '5223396653');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('00-5118031', 'Longaví', 'Schiller', '62704', '992 859 8890', '1415840395');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('29-5554408', 'Cerrito', 'Mariners Cove', '5', '473 699 1304', '9049346737');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('29-6284549', 'Odeleite', 'Bartillon', '172', '291 954 1685', '5343781776');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('05-2983888', 'Manadas', 'Huxley', '02551', '378 668 6118', '5895204564');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('54-2749672', 'Farsta', 'Cambridge', '45464', '829 868 9919', '9179675333');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('82-7548297', 'Drahichyn', 'Kim', '21', '559 771 5682', '5555142215');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('45-4452709', 'Yamaga', 'Blue Bill Park', '5498', '466 244 1764', '4137045674');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('71-8258676', 'Buensuseso', 'Victoria', '100', '227 609 7770', '5105108202');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('62-9964499', 'Batán', 'Caliangt', '5992', '793 756 3868', '3579160803');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('37-6588101', 'Loukhi', 'International', '708', '953 699 4771', '6104000598');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('38-1716267', 'Dengzhuang', 'Gulseth', '17912', '276 440 9538', '5378783143');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('71-9280983', 'Perstorp', 'Pawling', '0', '720 121 4618', '8289494585');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('43-8701082', 'Mishima', 'Jay', '53', '197 782 2747', '5227124522');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('82-4524959', 'Kerkrade', 'Loomis', '43211', '167 640 2280', '3756220834');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('16-4282956', 'Villa Florida', 'Merry', '51049', '111 528 0787', '6167085756');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('60-7824341', 'Hongshan', 'Russell', '1', '211 445 9855', '5771232226');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('02-9303016', 'Ylöjärvi', 'Havey', '22', '533 388 9361', '9499394743');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('65-1088192', 'Bolong', 'Pierstorff', '4', '904 462 3631', '2864828739');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('33-1053486', 'Portelândia', 'Manley', '72725', '720 687 8973', '6659248026');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('21-9953122', 'Hongos', 'Merchant', '958', '876 241 4202', '1035113141');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('53-7933182', 'Ciomas', 'Dovetail', '32', '695 526 3103', '5003250800');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('35-2562205', 'Medianeira', 'Esch', '6', '792 128 3457', '8922288892');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('49-6877179', 'Cachipay', 'Myrtle', '153', '735 446 9398', '5776553539');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('70-7218727', 'Masuguru', 'Tennessee', '83', '275 284 8978', '6918061861');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('60-3469723', 'Yaypan', '6th', '9199', '178 194 5211', '7415791494');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('18-2759386', 'Zhouxi', 'Farmco', '6', '823 620 5698', '5113035086');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('90-8446591', 'Përmet', 'Vidon', '5991', '384 542 6016', '4471522064');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('39-3691012', 'Chenguang', 'Ridgeway', '640', '476 401 1045', '9864124904');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('23-4901031', 'Īlām', 'Talmadge', '97237', '382 143 9553', '9144113313');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('66-3764811', 'Guingamp', 'Northridge', '2', '442 838 5679', '2974513648');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('89-4783737', 'Anka', 'Buhler', '0', '627 198 2011', '6682134821');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('92-5415893', 'Huolianpo', 'Buhler', '25001', '429 781 8745', '9579172041');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('84-9945292', 'Qeshm', 'Eggendart', '391', '504 614 4602', '4752802160');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('70-7437739', 'Tyre', 'Springs', '24521', '861 278 0960', '9961648068');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('00-7938603', 'Xiawuqi', 'Roth', '3', '318 232 6637', '6538251891');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('08-9465552', 'Kortkeros', 'Eastlawn', '6', '840 393 3485', '9124837215');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('00-1245735', 'Sittwe', 'Dawn', '2', '133 907 2311', '3936744404');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('12-4769954', 'New York City', 'Melody', '045', '212 594 3476', '2194246698');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('73-6771385', 'Fort Worth', 'Dwight', '3280', '682 862 0841', '4556913875');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('38-5410789', 'Bajos de Haina', 'Acker', '254', '773 168 0371', '9035284327');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('47-3482867', 'Sveg', 'Butterfield', '15996', '653 588 1425', '2004096467');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('30-5279016', 'Camingawan', 'Upham', '3', '907 752 9211', '2093308246');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('12-0716797', 'Al Ghuwayrīyah', 'Spaight', '01', '677 374 6072', '9074868430');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('39-3893213', 'Oyskhara', 'Troy', '603', '598 257 2493', '6696557964');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('07-8260307', 'Arhust', 'Namekagon', '6', '671 789 5336', '3176914205');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('88-4725252', 'Pata', 'Iowa', '16', '585 397 2245', '8316047430');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('57-2440958', 'Lembanah', 'Grasskamp', '06117', '391 446 0680', '6048943919');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('82-4019182', 'Łapczyca', 'Riverside', '9927', '611 600 1776', '2638992808');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('83-5970848', 'La Unión', 'Gateway', '300', '883 818 0713', '6425251322');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('81-0864135', 'Chekhov', 'Ohio', '6595', '307 632 4539', '8599123922');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('54-4982106', 'Voskop', 'Washington', '90669', '110 638 0773', '4007076482');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('52-4761305', 'Hesperange', 'Spenser', '8160', '305 100 0340', '7516332905');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('45-2799914', 'Mīrābād', 'Oxford', '770', '380 460 7019', '6323904311');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('00-0405158', 'Bandar-e Lengeh', 'Lake View', '282', '586 370 1544', '6373015995');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('55-1729474', 'Quỳnh Côi', 'Memorial', '134', '227 774 5814', '3672465950');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('51-9786236', 'Jinjiang', 'Armistice', '17', '768 878 0850', '1463074857');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('13-5100611', 'Santa Quitéria', 'Hoffman', '7', '247 888 7828', '7238750785');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('13-8005351', 'Reno', 'Starling', '2', '702 197 0814', '1495287475');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('12-6247601', 'Woodstock', 'Fairfield', '62133', '279 588 1341', '3446924872');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('69-1992080', 'Orikhiv', 'Farwell', '806', '770 714 4535', '9512394807');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('15-7465736', 'Poço Verde', 'Gerald', '33740', '427 200 2117', '2903164942');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('99-4258445', 'Hat Yai', 'Riverside', '115', '417 756 3118', '5812748887');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('48-4661835', 'Zhangatas', 'Longview', '8', '526 499 9809', '5103986442');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('72-8597391', 'Las Palmas', 'Kinsman', '25', '940 554 0968', '4091134239');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('41-5714222', 'Were', 'Roxbury', '4', '610 394 7089', '1656446178');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('20-3807687', 'Santa Iria de Azóia', 'Southridge', '02496', '476 395 6607', '8531632561');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('47-3463848', 'Wuyang', 'Emmet', '75185', '520 103 7971', '4368520018');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('30-7109533', 'Glamoč', 'Vahlen', '2682', '752 928 8356', '3235018997');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('48-9618160', 'Bordeaux', 'Cordelia', '32945', '458 255 2717', '5598978260');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('35-0657122', 'Shuangfeng', 'Merrick', '9662', '894 412 4606', '9572422571');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('14-8640639', 'Annaka', 'Hoard', '51', '115 414 6056', '3364109940');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('02-0486535', 'Fengshan', 'Tennessee', '97', '604 830 0481', '9995709959');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('98-0748665', 'Liren', 'Bonner', '6380', '781 118 1273', '3814953876');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('92-7636797', 'Sandefjord', 'Farwell', '6141', '314 114 8338', '2244137844');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('48-0807483', 'Shaowu', 'Loftsgordon', '812', '396 353 5327', '4818955463');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('83-8504860', 'Wuqishan', 'Eliot', '7', '899 684 9661', '6074422196');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('19-6059859', 'Roscoff', 'Grim', '67', '927 127 7464', '7512224560');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('01-1252037', 'Pandan Niog', 'Arrowood', '36', '497 132 2331', '6855023355');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('16-1751647', 'Tangqian', 'Harper', '98', '546 343 4193', '2807136503');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('91-4289358', 'Sotíra', 'Victoria', '19', '599 837 5062', '8307519580');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('79-2442685', 'Lepoglava', 'Mendota', '58', '284 615 8008', '7477748451');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('91-3449798', 'Arneiro', 'Forster', '149', '298 706 4271', '9548361702');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('86-9743632', 'Laizhou', 'Bluejay', '7', '805 819 3450', '6827377653');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('05-6110577', 'Pirassununga', 'Fremont', '8170', '635 868 0620', '7206758860');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('86-7522782', 'Ewarton', 'Grover', '0', '478 503 2681', '5749370436');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('89-7662979', 'Néa Magnisía', 'Ridgeview', '21', '219 450 6040', '8962659919');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('90-6856337', 'Milovice', 'Meadow Vale', '94778', '778 830 2424', '6623598634');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('35-5557565', 'Ngrejo', 'Ridgeway', '252', '883 558 0929', '9962254737');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('37-7331285', 'Granada', 'Oakridge', '235', '845 129 7034', '9375422955');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('71-1149901', 'Cintawana', 'Golf', '5', '267 983 7850', '3299764809');
